Year,CollegeName,Branch,Category,ClosingRank
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,2AK,25086
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,2AR,29589
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,2BG,23748
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,3AG,17540
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,3BG,18034
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,3BR,20293
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,GM,16637
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,GMK,23632
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,GMR,19601
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,SCG,55582
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,SCK,70082
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,SCR,71840
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",CS Computers,STG,62660
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,1G,28867
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,1K,89749
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,2AG,31155
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,2BG,49080
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,3AR,26681
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,3BG,24425
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,GM,24068
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,GMR,25195
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,SCG,84278
2023,"115 E115 S J B Institute of Technology Kengeri,Bangalore (ATNMS)",DS Comp. Sc. Engg-,STG,108848
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,1G,21511
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,2AG,20105
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,2AR,21060
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,3AG,16274
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,3AK,24920
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,3BG,15079
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,GM,14901
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,GMR,16701
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,SCG,43141
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,SCR,93818
2023,118 E118 RNS Institute of Technology Bangalore,AD Artificial,STG,55744
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,1G,12527
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,1R,14655
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,2AG,11783
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,2AK,13969
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,2AR,14256
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,2BG,18460
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,3AG,10594
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,3AR,12889
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,3BG,10516
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,3BR,12825
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,GM,9112
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,GMK,12454
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,GMR,11987
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,SCG,37140
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,SCK,43442
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,SCR,45664
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,STG,38911
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,STK,47829
2023,118 E118 RNS Institute of Technology Bangalore,CS Computers,STR,47025
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,1G,17241
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,1R,19517
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,2AG,16439
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,2AK,24627
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,2AR,20217
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,2BG,25425
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,3AG,13424
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,3AR,15621
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,3BG,13613
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,3BR,15666
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,GM,12988
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,GMK,17529
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,GMR,15536
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,SCG,52361
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,SCK,70398
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,SCR,84170
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,STG,70096
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,STK,86819
2023,118 E118 RNS Institute of Technology Bangalore,IE Info.Science,STR,104965
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,1G,81496
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,2AG,77783
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,2AK,78994
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,2AR,94268
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,2BG,110278
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,3AG,60653
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,3BG,69177
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,GM,54902
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,GMK,56518
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,GMR,66671
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,SCG,172909
2023,123 E123 Canara Engineering College Bantwal DK DIST,AI Artificial,STG,187665
2023,123 E123 Canara Engineering College Bantwal DK DIST,Bus Sys. CD Computer Sc.,1G,93053
2023,123 E123 Canara Engineering College Bantwal DK DIST,Bus Sys. CD Computer Sc.,2AG,90494
2023,123 E123 Canara Engineering College Bantwal DK DIST,Bus Sys. CD Computer Sc.,2BG,122916
2023,123 E123 Canara Engineering College Bantwal DK DIST,Bus Sys. CD Computer Sc.,3BG,89955
2023,123 E123 Canara Engineering College Bantwal DK DIST,Bus Sys. CD Computer Sc.,GM,81580
2023,123 E123 Canara Engineering College Bantwal DK DIST,Bus Sys. CD Computer Sc.,GMK,85633
2023,123 E123 Canara Engineering College Bantwal DK DIST,Bus Sys. CD Computer Sc.,GMR,86423
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,1G,57778
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,2AG,60421
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,2AR,63453
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,2BG,56020
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,3AG,56530
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,3BG,64713
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,3BR,84414
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,GM,49880
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,GMK,58936
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,GMR,54645
2023,123 E123 Canara Engineering College Bantwal DK DIST,IE Info.Science,SCG,198804
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,1G,20998
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,2AG,16090
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,2AK,39289
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,2AR,26376
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,2BG,13202
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,3AG,12409
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,3BG,12350
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,GM,11163
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,GMK,14227
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,GMR,14294
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,SCG,48125
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,SCK,66955
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,SCR,72202
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,STG,51968
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial,STR,100543
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Bus Sys. CE Civil,1G,161537
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Bus Sys. CE Civil,2BG,150412
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Bus Sys. CE Civil,3AG,142357
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Bus Sys. CE Civil,GM,109639
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Bus Sys. CE Civil,SCG,134574
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Bus Sys. CE Civil,STG,157048
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,1G,10028
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,2AG,7508
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,2AK,14341
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,2AR,11886
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,2BG,10873
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,2BR,11006
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,3AG,7229
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,3AR,8951
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,3BG,7983
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,3BK,9044
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,3BR,10061
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,GM,6262
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,GMK,7796
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,GMR,8438
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,SCG,31208
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,SCK,36696
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,SCR,42431
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,STG,23817
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,STR,30905
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,1G,21729
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,1R,26358
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,2AG,18755
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,2AR,19189
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,2BG,18823
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,3AG,15376
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,3BG,14952
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,GM,14907
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,GMK,21719
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,GMR,18913
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,SCG,52176
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,SCK,54744
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,SCR,64920
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,STG,56947
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,STR,75985
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,1G,31995
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,2AG,42589
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,2BG,31549
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,3AG,34268
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,3BG,38652
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,GM,30609
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,GMK,53145
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,GMR,47000
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,SCG,89899
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,STG,109866
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ET Elec.,1G,38385
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ET Elec.,2AG,36632
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ET Elec.,2AR,64816
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ET Elec.,GM,27903
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ET Elec.,GMK,49058
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ET Elec.,GMR,38859
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ET Elec.,SCG,88798
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Telecommn. Engg. IE Info.Science,1G,11728
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Telecommn. Engg. IE Info.Science,2AG,12032
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Telecommn. Engg. IE Info.Science,2AK,18507
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Telecommn. Engg. IE Info.Science,2AR,15495
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Telecommn. Engg. IE Info.Science,2BG,14631
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Telecommn. Engg. IE Info.Science,2BR,31762
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Telecommn. Engg. IE Info.Science,3AG,10968
2023,"126 E126 B M S Institute of Technology and Management Yelahanka, Bangalore",Telecommn. Engg. IE Info.Science,3AR,13207
